STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,tax,Taxes,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2019,,0.29,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2020,,0.31,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2021,,0.29,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2022,,0.24,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),BG,Bulgaria,2023,,0.23,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CH,Switzerland,2014,,0.38,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CH,Switzerland,2015,,0.39,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CH,Switzerland,2016,,0.39,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CH,Switzerland,2017,,0.39,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CH,Switzerland,2018,,0.38,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CH,Switzerland,2019,,0.38,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CH,Switzerland,2020,,0.38,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CH,Switzerland,2021,,0.36,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CH,Switzerland,2022,,0.35,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CH,Switzerland,2023,,0.36,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2014,,0.67,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2015,,0.64,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2016,,0.61,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2017,,0.61,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2018,,0.58,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2019,,0.5,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2020,,0.51,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2021,,0.45,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2022,,0.4,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CY,Cyprus,2023,,0.38,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2014,,0.13,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2015,,0.13,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2016,,0.13,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2017,,0.13,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2018,,0.12,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2019,,0.12,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2020,,0.11,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2021,,0.09,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2022,,0.02,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),CZ,Czechia,2023,,0.02,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2014,,0.32,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2015,,0.32,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2016,,0.31,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2017,,0.3,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2018,,0.3,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2019,,0.3,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2020,,0.29,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2021,,0.27,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2022,,0.27,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),DE,Germany,2023,,0.26,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2014,,1.46,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2015,,1.54,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2016,,1.55,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2017,,1.5,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2018,,1.5,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2019,,1.44,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2020,,1.35,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2021,,1.14,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2022,,0.86,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),DK,Denmark,2023,,0.84,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),EE,Estonia,2014,,0.06,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),EE,Estonia,2015,,0.06,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),EE,Estonia,2016,,0.06,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),EE,Estonia,2017,,0.05,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),EE,Estonia,2018,,0.05,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),EE,Estonia,2019,,0.05,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),EE,Estonia,2020,,0.04,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),EE,Estonia,2021,,0.04,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),EE,Estonia,2022,,0.03,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),EE,Estonia,2023,,0.03,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),EL,Greece,2014,,0.74,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),EL,Greece,2015,,0.78,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),EL,Greece,2016,,0.8,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),EL,Greece,2017,,0.81,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),EL,Greece,2018,,0.81,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),EL,Greece,2019,,0.81,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),EL,Greece,2020,,0.83,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),EL,Greece,2021,,0.8,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),EL,Greece,2022,,0.76,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),EL,Greece,2023,,0.75,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),ES,Spain,2014,,0.25,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),ES,Spain,2015,,0.23,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),ES,Spain,2016,,0.24,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),ES,Spain,2017,,0.23,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),ES,Spain,2018,,0.24,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),ES,Spain,2019,,0.24,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),ES,Spain,2020,,0.23,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),ES,Spain,2021,,0.23,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),ES,Spain,2022,,0.22,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),ES,Spain,2023,,0.21,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),FI,Finland,2014,,0.9,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),FI,Finland,2015,,0.88,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),FI,Finland,2016,,0.97,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),FI,Finland,2017,,0.97,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),FI,Finland,2018,,0.96,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),FI,Finland,2019,,0.86,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),FI,Finland,2020,,0.81,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),FI,Finland,2021,,0.67,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),FI,Finland,2022,,0.61,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),FI,Finland,2023,,0.54,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),FR,France,2014,,0.27,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),FR,France,2015,,0.27,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),FR,France,2016,,0.26,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),FR,France,2017,,0.26,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),FR,France,2018,,0.27,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),FR,France,2019,,0.26,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),FR,France,2020,,0.24,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),FR,France,2021,,0.23,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),FR,France,2022,,0.23,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),FR,France,2023,,0.23,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),HR,Croatia,2014,,0.85,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),HR,Croatia,2015,,0.83,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),HR,Croatia,2016,,0.84,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),HR,Croatia,2017,,0.88,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),HR,Croatia,2018,,0.81,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),HR,Croatia,2019,,0.79,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),HR,Croatia,2020,,0.73,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),HR,Croatia,2021,,0.66,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),HR,Croatia,2022,,0.61,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),HR,Croatia,2023,,0.61,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),HU,Hungary,2014,,0.37,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),HU,Hungary,2015,,0.36,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),HU,Hungary,2016,,0.36,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),HU,Hungary,2017,,0.35,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),HU,Hungary,2018,,0.33,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),HU,Hungary,2019,,0.31,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),HU,Hungary,2020,,0.3,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),HU,Hungary,2021,,0.28,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),HU,Hungary,2022,,0.29,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),HU,Hungary,2023,,0.3,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),IE,Ireland,2014,,0.89,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),IE,Ireland,2015,,0.69,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),IE,Ireland,2016,,0.7,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),IE,Ireland,2017,,0.63,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),IE,Ireland,2018,,0.57,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),IE,Ireland,2019,,0.55,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),IE,Ireland,2020,,0.45,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),IE,Ireland,2021,,0.39,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),IE,Ireland,2022,,0.34,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),IE,Ireland,2023,,0.37,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),IS,Iceland,2014,,0.61,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),IS,Iceland,2015,,0.65,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),IS,Iceland,2016,,0.66,,,,,
dataflow,ESTAT:ENV_AC_TAX(1.0),Environmental tax revenues,A,Annual,TRA,Transport taxes,PC_GDP,Percentage of gross domestic product (GDP),IS,Iceland,2017,,0.72,,,,,
